comment_id,original_text,comment_text,platform,date_collected,collector,has_emoji,label
2338,,Bối yêu ơi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2792,,Cái mặt dễ thương nè.,YOUTUBE,L2,Ngọc,,Không xúc phạm
6336,,Công nhận rất nhiều người để tóc này hợp Tui cắt xong nhìn trẻ hẳn ra 1 tuổi. Thích lắm.,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
3684,,Má nó nhìn cái mặt kìa,YOUTUBE,L3,Ngọc,,Không xúc phạm
5361,,lụ cưi loả lắng,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1730,,"Chân voi à , khủng long chứ :))
",Facebook,13/12/2025,Nga,,Xúc phạm
5262,,từg 1 thời huyền thoại,Tiktok,13/12/2005,Nhung,,Không xúc phạm
808,,ngon vậy tròiiii,Facebook,26/10/2025,Nga,,Không xúc phạm
512,,"an it thoi em Trai, de song them vải nam nữa",Facebook,10/20/2025 13:49:35,Nga,,Không xúc phạm
2213,,"Bạn bình luận chính sát ngồi gì mà tay cung qua chồng cảng ,ngồi ăn gì mà khó coi quá",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4555,,ớt hiểm thôi 🤣,Tiktok,19/10/2025,Nhung,,Không xúc phạm
531,,2 lưng,Facebook,10/20/2025 13:54:41,Nga,,Mỉa mai
389,,con bé này bên châu phi chứ vn đâu mà to thế,Facebook,10/20/2025 9:03:44,Nga,,Mỉa mai
1205,,này gọi là dáng chữ lên đúng không,Facebook,03/12/2025,Nga,,Không xúc phạm
1524,,Này là kiếm Arab chứ không phải kiếm Nhật,Facebook,11/12/2025,Nga,,Không xúc phạm
2366,,Coi cái mong ẻm muốn đánh quá❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7381,,"Cái đất nước gì toàn người đẹp ko, nhìn khó chịu quá )",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6845,,Nhớ mãi cô này với Autumn in my heart,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
932,,khóc 1 cái là muốn che chở liền,Facebook,03/12/2025,Nga,,Không xúc phạm
1898,,"Có cha vinh xấu cả video =)))
",Facebook,13/12/2025,Nga,,Mỉa mai
6458,,Tôi nghía qua trailer 5s..!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6054,,Hai bố con hát hay quá iu thương,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
2476,,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😘😘,YOUTUBE,19/10/2025,NGỌC,,
1841,,"có da có thịt tí xinh iu vvv
",Facebook,13/12/2025,Nga,,Không xúc phạm
602,,Yêu quá đi luna ui ❤️❤️,Facebook,26/10/2025,Nga,,Không xúc phạm
1615,,đẹp trai điên :)))),Facebook,13/12/2025,Nga,,Không xúc phạm
7176,,Hương Giang và bạn Thái Lan đẹp nhất.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4354,,mình luôn thắc mắc là tập như v thì chế độ ăn uống ntn nhể🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4483,,💯💯💯,Tiktok,19/10/2025,Nhung,,Không xúc phạm
371,,Thằng con em nó noi xong nó khóc luôn chị ạ! Nó sợ!,Facebook,10/20/2025 9:00:10,Nga,,Không xúc phạm
417,,xứng tầm hội chợ,Facebook,10/20/2025 9:12:39,Nga,,Không xúc phạm
2409,,Tóc ngắn rồi chỉnh sửa lại đẹp rồi vài tháng tóc dài lại mà buồn gì con,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
441,,E coi 10 lần chưa thấy hay để coi típ,Facebook,10/20/2025 9:21:03,Nga,,Không xúc phạm
4497,,🥰🥰🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
647,,Tr ơi da bà đẹp z,Facebook,26/10/2025,Nga,,Không xúc phạm
4020,,sao có ai dị,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5545,,chị ơi làm sao để giỏi hoá ạ🥹,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6158,,"Đường nét sắc sảo hơn, nụ cười thành thục ",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
6139,,Dễ thương quá chúc 2 bạn hạnh phúc,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
584,,6 múi là do cơ địa nhé 🥹,Facebook,10/20/2025 14:24:14,Nga,,Không xúc phạm
6560,,"Em cần kiểm tra kỹ ""gu"" của chồng, anh nghĩ gu của ảnh là em trước khi sinh mới hợp lý .",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6682,,đúng là nhất dáng nhì da mà.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3467,,Chân mình chân gà,YOUTUBE,L3,Ngọc,,Không xúc phạm
3893,,Tay rất đẹp...nhg sao tôi cứ thấy giống chân gà😅,YOUTUBE,L3,Ngọc,,Mỉa mai
1030,,lilianna này cs vẻ hơi loli thì phải,Facebook,03/12/2025,Nga,,Không xúc phạm
6216,,tôi chỉ thấy vẻ suy yếu sức khỏe và thần kinh bạc nhược ở anh chàng này,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
1190,,anh này cũng bình thường ,Facebook,03/12/2025,Nga,,Không xúc phạm
5476,,dễ thương thía,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4066,,Chị còn cuốn hơn😳😳,Tiktok,19/10/2025,Nhung,,Không xúc phạm
22,,Làm sao để có được body như này 🤣,Facebook,10/18/2025 21:09:49,Nga,,Không xúc phạm
4430,,dạ quỳ😭🔥,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3433,,"Việt mình đẹp sẵn chát vài phát cho hơi bóng là đẹp, Tq nó chát trắng phớ mặt nhìn kinh vl",YOUTUBE,L3,Ngọc,,Xúc phạm
1309,,"hồi cấp 2 có nhỏ bị mẹ lấy kéo cắt tóc, nhìn dị vãi. Nên t đánh nó rồi mấy đứa khác cũng dị. Giờ nghĩ lại thấy mình cũng ....",Facebook,03/12/2025,Nga,,Không xúc phạm
408,,Info ông pttm cho bạn này sẽ sáng nhất trong ngành 😂😂,Facebook,10/20/2025 9:12:28,Nga,,Không xúc phạm
4913,,tưởng bầu k bận v cx dám bận,Tiktok,2/12/2025,Nhung,,Không xúc phạm
2943,,như người mẫu lun ý ❤❤,YOUTUBE,L2,Ngọc,,Không xúc phạm
5062,,K thể chê nổi cái body chất nhất từ trước tới giờ,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2060,,Nữa nữa báo quá bà thơ 😅😊,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3160,,Cái khúc đầu con gái mà giả trai mà còn đẹp hơn cả trai 😅😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
3459,,Trend hk dành cho mí 3m bẻ đôi😂😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
6298,,bạc đều như chị này thì đẹp nhưng bạc lốm đốm luốc luốc thì ko đẹp,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
1139,,Sao chân bà nhỏ xíu đáng yêu vậy,Facebook,03/12/2025,Nga,,Không xúc phạm
6582,,Đẹp quá. Người đẹp thì nhiều nhưng thần thái sang như Băng thì hiếm hoi.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4514,,quỳ rồi lmj nua😋,Tiktok,19/10/2025,Nhung,,Không xúc phạm
388,,"Do tự nhiên to thôi, người ta cũng có muốn đâu, comment lịch sự chút",Facebook,10/20/2025 9:03:43,Nga,,Không xúc phạm
160,,"Thí sinh lé, giám khảo mù",Facebook,10/19/2025 23:48:07,Nga,,Xúc phạm
2881,,càng ngày thấy càng vô duyên vô bổ,YOUTUBE,L2,Ngọc,,Không xúc phạm
2180,,"Nói thật đồ gì đưa vô miệng cũng độc , giờ sợ quá mn ơi nên dân ta ung thư tràn Lan.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3797,,Người cuối cùng vú to vãi 😊😊😊,YOUTUBE,L3,Ngọc,,Không xúc phạm
1641,,thấy đẹp trai là nghi nghi rồi ☺️,Facebook,13/12/2025,Nga,,Không xúc phạm
982,,Cái sắc đẹp nghiêng nước nghiêng thành nàyyy,Facebook,03/12/2025,Nga,,Không xúc phạm
6904,,"quá buồn cho cặp đôi mình cực kỳ yêu mến, mong anh chị hạnh phúc",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1408,,Giống tiểu long nữ vl,Facebook,03/12/2025,Nga,,Không xúc phạm
195,,Quả miệng như cá lau kính :)),Facebook,10/20/2025 0:03:43,Nga,,Xúc phạm
3688,,"Mặt ảnh gian mắc ghét ghê , không có giỡn nha",YOUTUBE,L3,Ngọc,,Không xúc phạm
6655,,Hà Tăng rất đẹp và phong cách...,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6395,,"Khuôn mặt từ mắt, mũi, miệng, cằm đều sửa hết. Xử lý mỗi cái cằm thì làm sao lấy lại nhan sắc tự nhiên được.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
181,,Lùn 1 khúc,Facebook,10/19/2025 23:59:15,Nga,,Xúc phạm
721,,Ý là mỗi lần coi cha này tui đều coi cái mỏ ổng thôi ý:)) quánh cái mỏ xinh vcut:))),Facebook,26/10/2025,Nga,,Không xúc phạm
5510,,Đeo khẩu trang vào ko trúng gió đấy e😜,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1740,,tưởng dùng filter cho chân to lun chứ người bt đâu ai to cỡ đó,Facebook,13/12/2025,Nga,,Mỉa mai
3998,,chị ơi ôm ôm,Tiktok,19/10/2025,Nhung,,Không xúc phạm
370,,"nét đẹp campuchia, nhìn muốn ⚡️ ghê",Facebook,10/20/2025 9:00:08,Nga,,Mỉa mai
1616,,thầy ơi cho em xin vía😭😭😭😭,Facebook,13/12/2025,Nga,,Không xúc phạm
6729,,Lúc trước dễ thương hơn,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6028,,Tự hào vì là fan của anh,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
6125,,hai mẹ con dẽ thương qúa,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
2270,,Thời buổi này làm kiếm tiền kg ai nói nhưng chuyện Ngân 98..lấy đó mà làm gương 😮vì sức khỏe của người tiêu dùng nha bà nhân 😮,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5007,,Nhẹ nhàng xinh sắn đâu r,Tiktok,3/12/2025,Nhung,,Không xúc phạm
1164,,móng tay thằng chả đen thui ,Facebook,03/12/2025,Nga,,Xúc phạm
5396,,Mé nằm giường lướt tiktok mà cả 2 vkck đều lướt trúng video này🤣🤣🤣,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3132,,Nhìn như thk nghiện :),YOUTUBE,L3,Ngọc,,Mỉa mai
6010,,"Có những cái đẹp bạn không nhìn thấy được..như phong cách giao tiếp, phong cách thể hiện của người ta.",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
2094,,Đây đúng là năng lượng tích cực mà tuổi trẻ ai cũng cần có để hiểu thế nào là độc lập-tự do-hạnh phúc ❤❤ Chúc em nhiều trải nghiệm và đầy những cảm xúc để đón nhận ❤️‍🔥,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3730,,"Cô nhướng mày trông dễ thương với hài 
 quá haha",YOUTUBE,L3,Ngọc,,Không xúc phạm
6111,,bị mụn cỡ đó à,Facebook, 27/10/2025,Phúc,,Xúc phạm
3695,,Sao nhìn mặt ổng ngáo dữ dạy bây nhìn nó cứ khùng khùng sao á😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
3250,,cj á hề ngầu lòi quá đi mất thui ><,YOUTUBE,L3,Ngọc,,Không xúc phạm
4992,,Em đẹp trai lắm,Tiktok,3/12/2025,Nhung,,Không xúc phạm
3634,,Đứa con gái tuy hơi phẳng nhưng rất xinh,YOUTUBE,L3,Ngọc,,Mỉa mai
1180,,chị dễ thương chứ ko đẹp 😊,Facebook,03/12/2025,Nga,,Không xúc phạm
1959,,"A 25 tuổi mới cua dính bồ, h 30 cũng cưới nhau dc 2 năm hơn rồi. E còn trẻ mà lo j😁",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2517,,Co bởi quay líp là chạy vô xem liền 👏👏🫶💕🫶💕🥰👍❤️🇺🇸🇺🇸🇺🇸🇺🇸💪💪💪💕💕❤️,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5044,,"Đợt đó mình ko xem, eo nhưng mà đẹp từ trong nước đẹp ra ấy 🥲 tuyệt vời áaa",Tiktok,3/12/2025,Nhung,,Không xúc phạm
5147,,Trời ơi u mê🥺,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2301,,"Ve Hoi me may xem an mi doc hai me an chi me😂😂😂😂😂me tra lol cho con,,ngu",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4688,,Ê 6 vậy 😇😂,Tiktok,2/12/2025,Nhung,,Mỉa mai
981,,Em chx yêu ai anh là ng đầu tiên em rung động,Facebook,03/12/2025,Nga,,Không xúc phạm
473,,Ủa trai giả gái mà,Facebook,10/20/2025 9:30:22,Nga,,Không xúc phạm
5783,,răng bỏ nghề sắt về làm người mẩu r b,Facebook,19/10/2025,Phúc,,Không xúc phạm
7282,,"Nicole Middleton - Nam Phi. Đẹp , quý phái qá",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1018,,Eo thon vậy,Facebook,03/12/2025,Nga,,Không xúc phạm
2795,,Bà đẹp quá tr rồi bà ơi,YOUTUBE,L2,Ngọc,,Không xúc phạm
6025,,Xấu người xấu cả nết,VnExpress, 26/10/2025,Phúc,,Xúc phạm
5864,,thấy tập thì ít mà khoe tập thì nhiều,Facebook,19/10/2025,Phúc,,Không xúc phạm
4547,,@ᥫ᭡𐙚✧˖° ᴄʜᴀᴀᴜ .˚୨ৎᡣ𐭩,Tiktok,19/10/2025,Nhung,,
5234,,Quá slay má ôiiii,Tiktok,3/12/2025,Nhung,,Không xúc phạm
4105,,sớm cj,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1678,,tập cả đời cũng ko đẹp dc,Facebook,13/12/2025,Nga,,Mỉa mai
3013,,oa cm ơn. Tui thấy gái xinh trai đẹp nên háo sắc k chịu được,YOUTUBE,L3,Ngọc,,Không xúc phạm
361,,"Che mặt, tắt điện tối om thì cũng được",Facebook,10/20/2025 8:56:49,Nga,,Mỉa mai
855,,Hết phần nữ trong cơ thể rồi,Facebook,26/10/2025,Nga,,Không xúc phạm
3153,,"Eo ơi, sát thủ gì mà slayyy quá",YOUTUBE,L3,Ngọc,,Không xúc phạm
3038,,cặp loa hơi nhỏ 😂,YOUTUBE,L3,Ngọc,,Mỉa mai
3176,,"Nghĩ sao quỷ già đó láo thấy mẹ,có vk có con ùi chứ chung tình quỷ gì mà phải khó lựa chọn",YOUTUBE,L3,Ngọc,,Không xúc phạm
7106,,Lần đầu tôi thấy có 1 hoa hậu có gương mặt xinh như vậy.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3130,,nói đi cái og cuối og đã chơi bao nhiu đá r,YOUTUBE,L3,Ngọc,,Không xúc phạm
2508,,Nhan de thuong ghe❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1654,,tui thích cái thắt eo của chế,Facebook,13/12/2025,Nga,,Không xúc phạm
97,,Vợ xinhh iuuuu,Facebook,10/18/2025 21:38:52,Nga,,Không xúc phạm
3463,,chân t thô như đàn ông íi:((,YOUTUBE,L3,Ngọc,,Không xúc phạm
5849,,Chúng ta có CHUBBY 100 TẠ đi tập gym trước gta 6,Facebook,19/10/2025,Phúc,,Mỉa mai
2362,,Cục cưng Tiểu Bối dể thương!,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1446,,mắt 1 mí trông cứ ngố ngố tdn ý nhờ🙄,Facebook,03/12/2025,Nga,,Xúc phạm
5009,,Nét đẹp con gái có sẵn lại ko thích e lại mong muốn 1 nét 6 của 1 ng con trai😏,Tiktok,3/12/2025,Nhung,,Mỉa mai
5592,,á trời ơiii xinh gái tuyệt trần chị iu oii,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1444,,"mình góp ý ntn: khi quay video lên mxh thì b nên chú ý về hình ảnh một chút, có thể ko đẹp nhưng chu chỉn chu, chứ để tóc tai như chảo dầu, mặt mày lấp lem như vậy thì chính bn dg ko tôn trọng chính bản thân mình",Facebook,03/12/2025,Nga,,Không xúc phạm
3057,,t tặng 2 bạn voucher bẻ xương cột sống,YOUTUBE,L3,Ngọc,,Không xúc phạm
3763,,"Số 1 đẹp vaixxxx cái mắt trông mà nó sáng, ánh lên đôi mắt trong veo màu xanh lục😊❤😊❤😊",YOUTUBE,L3,Ngọc,,Không xúc phạm
4668,,Omg,Tiktok,19/10/2025,Nhung,,Không xúc phạm
422,,Đáng yêu 🥰,Facebook,10/20/2025 9:14:39,Nga,,Không xúc phạm
1518,,"kiếm nhật nó cong cong đúng rồi còn gì, ỷ thiên mới thẳng",Facebook,11/12/2025,Nga,,Mỉa mai
1098,,chị nên đi đo kính lại để mắt bớt liếc ngang liếc dọc nha,Facebook,03/12/2025,Nga,,Không xúc phạm
3417,,Mẹ mấy thằng bóng một mẩu mà tưởng ngầu,YOUTUBE,L3,Ngọc,,Mỉa mai
4384,,quỳ nụ con cưng ảnh liền 🥰🥰🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
843,,"Đúng cái câu."" Bờ môi anh đủ nuốt trọn bờ em"".",Facebook,26/10/2025,Nga,,Mỉa mai
3136,,"Ông cuối giống Jeff, t mê cái điệu đấy đấy=)",YOUTUBE,L3,Ngọc,,Không xúc phạm
2826,,Thế có tiền triệt lông nách trong đó chưa,YOUTUBE,L2,Ngọc,,Mỉa mai
1820,,"Da trắng đến nổi phải giảm sáng xuống lun í
",Facebook,13/12/2025,Nga,,Không xúc phạm
3140,,Bên trung make up sao y AI vậy😅. Mà công nhận nhìn đẹp thiệt😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
4435,,dạ quỳ liền,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2803,,dạo nì tóc bềnh bồng bông xinh quá troèn rùi,YOUTUBE,L2,Ngọc,,Không xúc phạm
2833,,Sao chj đáng iu dạ,YOUTUBE,L2,Ngọc,,Không xúc phạm
7269,,Tường San quá tầm thường so với các em còn lại,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
799,,Chiếc AI này giống thật quá 🤭🤭🤭,Facebook,26/10/2025,Nga,,Không xúc phạm
3385,,Mắt m mù hay gu m mặn quá vậy gay 😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
4424,,đúng với cái tên anh yeuuu,Tiktok,19/10/2025,Nhung,,Không xúc phạm
15,,Woww,Facebook,10/18/2025 21:06:28,Nga,,Không xúc phạm
1941,,Xinh đẹp và giỏi giang quá Thuỵ ơi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5752,,Mặt hơi quê...!,VnExpress,19/10/2025,Phúc,,Không xúc phạm
1940,,Bả dễthw vl lunnnn,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4932,,làm con gái vạn người mê.làm con trai vạn người sợ😆,Tiktok,2/12/2025,Nhung,,Không xúc phạm
5050,,"ở quốc tế t vẫn vẫn lụy cái đầm dạ hội vàng , tr ơi đẹp như nữ thần, sải chân của bả tới đâu là tỏa sáng tới đó 🥰🥰🥰",Tiktok,3/12/2025,Nhung,,Không xúc phạm
915,,đẹp hơn hoa hậu luôn tr ơiii,Facebook,03/12/2025,Nga,,Không xúc phạm
5952,,em lại thấy ông trời lấy đi của a cái này nhưng cho a vô vàn cái khác a à,Facebook,19/10/2025,Phúc,,Không xúc phạm
366,,Già khú đế,Facebook,10/20/2025 8:56:54,Nga,,Xúc phạm
2059,,Đợt ni c xinh quâ z,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3034,,Đi bán quạt,YOUTUBE,L3,Ngọc,,Không xúc phạm
2331,,"sao ko tập trc rồi biêw diễn teru hơp tác đúng điệu lúc ở nhật teru làm thị mầu cười téc , trung thu mà có teru , thành biêw diễn tiêt mục hôi trăng rằm nhìn teru qua đến bối bối là cưng nhất .. 🤣🤣🤣🤣🤣🤣🙌",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1611,,Thg tin mặc bộ này đẹp vãi í,Facebook,13/12/2025,Nga,,Không xúc phạm
5375,,bạch nguyệt quang quay trở lại😭,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2641,,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,YOUTUBE,19/10/2025,NGỌC,,
6893,,"Cảm thấy thật thất vọng, mất niềm tin vào hôn nhân của giới showbiz",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2592,,"Cô này hồi ở Nhật chưa có con ăn uống còn coi được. Từ ngày về VN nhìn cô ta ăn uống không khác gì Nga Sumo. Giới thiệu bán hàng thì như cái nhau ,không lịch sự,",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5655,,không có ý toxic nhưng Ngọc Trinh rất cố gắng hoàn thiện bản thân sau khi bị tạm giam mong rằng Thùy Tiên sẽ được như Ngọc Trinh,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6486,,"mập phúc hậu, có gì mà lo hả em.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1316,,t nói thiệt cái makeup douyin mắt to tổ bố mũi chút ét môi chúm chím nhìn dị vcl mà mn cứ tung hô,Facebook,03/12/2025,Nga,,Không xúc phạm
2139,,Muốn lắm mà ko có tiền để đi bà ơi 😢,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6196,,"Tôi chả thấy cô này đẹp. Nét đẹp cô này chỉ là trung bình khá thôi. Không thể gọi là xuất sắc được. Nhìn nghiêng, sóng mũi cô ấy hơi nhô lên ở giữa; khi cô ấy cười thì răng bị ló lợi nên xấu, miệng cô ấy cười cũng không xinh.",VnExpress, 27/10/2025,Phúc,,Xúc phạm
1344,,Đẹp quá Bác ơi😍,Facebook,03/12/2025,Nga,,Không xúc phạm
4751,,Thì trước giờ có đẹp đâu,Tiktok,2/12/2025,Nhung,,Không xúc phạm
2199,,"Su rất dễ thương ,hiền lành",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2095,,chị e đã khóc á 😅 mà cú cuối wow nha,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6193,,sao dạo này mụp thế,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3681,,"Nhìn cái mặt ông thầy thấy ghét 
 -_-",YOUTUBE,L3,Ngọc,,Không xúc phạm
4394,,í ảnh là bù để quý á🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2327,,"Bái phục và Nhân 
 Cười ra nước mắt luôn đó.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1712,,Hình người ta full lưng chỉ vừa bắp tay của ẻm 😞,Facebook,13/12/2025,Nga,,Mỉa mai
2178,,Cưng chưa ❤❤❤❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4831,,Kinh khủng vãi Iồn con mụ Trà Bông,Tiktok,2/12/2025,Nhung,,Xúc phạm
1787,,"Ngầu thiệt. Giống cái yên xe đạp địa hình nha
",Facebook,13/12/2025,Nga,,Mỉa mai
5620,,Xinh iu thế nàng oiiii,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1305,,"cắt cái tóc chán bỏ mie, phải con t t đuổi ra khỏi nha",Facebook,03/12/2025,Nga,,Không xúc phạm
7070,,Nhìn cô gái Đức đăng quang rồi liếc qua Phương Anh thấy quá nhạt nhoà.Em ấy trượt top không có gì lạ.Học thức thôi chưa đủ chưa kể các phần thi em quá nhạt đặc biệt là trang phục dạ hội xấu tệ.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
190,,đẹp trai nhất đàn,Facebook,10/20/2025 0:02:02,Nga,,Không xúc phạm
1690,,"Cô ốm quá, t sợ cái tay cô nó văng ra luon á 😢😢😢",Facebook,13/12/2025,Nga,,Xúc phạm
4448,,Thằng nào đẹp trai bắt lại hết cho t,Tiktok,19/10/2025,Nhung,,Không xúc phạm
7207,,Nhin Tường San khác hẳn nhan sắc các cô trước. Tôi nghĩ hoa hậu của hoa hậu chính là đây,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5533,,Hi chị ạ,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6733,,Với tôi rất đẹp và tài giỏi,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3535,,#ERROR!,YOUTUBE,L3,Ngọc,,
1299,,eo thùng phi hả tr,Facebook,03/12/2025,Nga,,Mỉa mai
6771,,47 tuổi mà vẫn còn đẹp ntn,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1572,,Chân thẳng. Đẹp quá thôi 💓💓,Facebook,11/12/2025,Nga,,Không xúc phạm
3381,,Hồng tỷ gọi bằng điện thoại lun,YOUTUBE,L3,Ngọc,,Không xúc phạm
7389,,Chết mê chết mệt với em Hoa hậu này. Đẹp toàn diện.,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6656,,"Tôi thích em ở lối ăn mặc ko diêm dúa, vừa phải. Chúc em hạnh phúc.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5694,,"Những người trước giờ luôn chê bai hoa hậu Ngân Anh, chắc chắn rằng họ có nằm mơ cũng chẳng bao giờ bằng cô ấy.",VnExpress,19/10/2025,Phúc,,Không xúc phạm
350,,Chú voi con😂,Facebook,10/20/2025 8:53:52,Nga,,Không xúc phạm
3609,,nhìn hàm răng bà là biết năm mà là năm ngàn,YOUTUBE,L3,Ngọc,,Không xúc phạm
64,,10 000 calo mỗi ngày,Facebook,10/18/2025 21:29:50,Nga,,Không xúc phạm
586,,Mắt trắng dã Mũi củ tỏi,Facebook,10/20/2025 14:25:46,Nga,,Xúc phạm
3474,,"chan toi cung dc nhu vay, nhung ma dc 1 nua",YOUTUBE,L3,Ngọc,,Không xúc phạm
4659,,ai cùng có 😅,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1763,,"Người que đời thật hả
",Facebook,13/12/2025,Nga,,Mỉa mai
1697,,Sweet thật cụ thể là tiểu đường,Facebook,13/12/2025,Nga,,Không xúc phạm
4376,,cách gọi vốn của đàn ông 🥵🥵,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2809,,Đi thẩm Mỹ cho đẹp đi gái….. có đôi gương chưa,YOUTUBE,L2,Ngọc,,Không xúc phạm
5991,,"Không phải gu thời trang mình hiểu, vẻ đẹp đặc biệt nhưng vô hồn vì cái kiểu mặt cứ trừng trừng ý.",VnExpress, 26/10/2025,Phúc,,Mỉa mai
4892,,lm t liên tưởng tới mấy con heo trong chuồng=))))))))))))),Tiktok,2/12/2025,Nhung,,Mỉa mai
4181,,chắc tại mặt của e á😂,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3241,,Ờ thì....là do ánh sáng hay sao ấy mà tôi thấy quả tóc đặc trưng của Nhật Bản😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
6062,,Vẫn quá ư đẹp trai...,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
5663,,"Bả xinh sang theo phong cách riêng , nhìn vào là nhận ra là Ngọc Trinh ngay",Tiktok,13/12/2005,Nhung,,Không xúc phạm
3817,,nhìn mặt thầy ba kể truyện kinh dị mà vẫn trông hài vãi😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
3152,,Sát thủ đẹp phi giới tính,YOUTUBE,L3,Ngọc,,Không xúc phạm
